season_year,team_id,team_name,game_id,wl,total_mins,total_points
2016-17,1610612742,Dallas Mavericks,0021600971,W,48,105
2016-17,1610612738,Boston Celtics,0021601204,W,48,114
2016-17,1610612755,Philadelphia 76ers,0021600593,W,48,102
2016-17,1610612755,Philadelphia 76ers,0021600615,W,48,113
2016-17,1610612739,Cleveland Cavaliers,0021600140,W,48,100
2016-17,1610612766,Charlotte Hornets,0021600652,W,48,112
2016-17,1610612738,Boston Celtics,0021600061,W,48,107
2016-17,1610612745,Houston Rockets,0021601153,W,48,123
2016-17,1610612757,Portland Trail Blazers,0021601178,W,48,105
2016-17,1610612762,Utah Jazz,0021601185,W,48,120
2016-17,1610612757,Portland Trail Blazers,0021600088,W,48,100
2016-17,1610612762,Utah Jazz,0021600996,W,48,114
2016-17,1610612761,Toronto Raptors,0021600232,W,48,105
2016-17,1610612739,Cleveland Cavaliers,0021600488,W,48,124
2016-17,1610612739,Cleveland Cavaliers,0021600068,W,48,128
2016-17,1610612741,Chicago Bulls,0021600991,W,48,115
2016-17,1610612745,Houston Rockets,0021600281,W,58,132
2016-17,1610612764,Washington Wizards,0021600306,W,48,118
2016-17,1610612742,Dallas Mavericks,0021601004,W,48,112
2016-17,1610612738,Boston Celtics,0021600456,W,48,119
2016-17,1610612746,LA Clippers,0021600808,W,48,107
2016-17,1610612740,New Orleans Pelicans,0021600185,W,53,121
2016-17,1610612739,Cleveland Cavaliers,0021600305,W,48,116
2016-17,1610612738,Boston Celtics,0021600706,W,53,112
2016-17,1610612744,Golden State Warriors,0021600371,W,48,113
2016-17,1610612742,Dallas Mavericks,0021601144,W,48,109
2016-17,1610612757,Portland Trail Blazers,0021600103,W,48,124
2016-17,1610612744,Golden State Warriors,0021600191,W,48,124
2016-17,1610612749,Milwaukee Bucks,0021601130,W,53,108
2016-17,1610612760,Oklahoma City Thunder,0021601167,W,48,103
2016-17,1610612740,New Orleans Pelicans,0021600976,W,53,125
2016-17,1610612764,Washington Wizards,0021601176,W,48,106
2016-17,1610612737,Atlanta Hawks,0021600508,W,53,114
2016-17,1610612747,Los Angeles Lakers,0021600211,W,48,111
2016-17,1610612744,Golden State Warriors,0021601003,W,48,106
2016-17,1610612739,Cleveland Cavaliers,0021600080,W,48,102
2016-17,1610612764,Washington Wizards,0021600930,W,48,115
2016-17,1610612756,Phoenix Suns,0021600359,L,53,119
2016-17,1610612738,Boston Celtics,0021600849,L,48,103
2016-17,1610612755,Philadelphia 76ers,0021600080,L,48,101
2016-17,1610612753,Orlando Magic,0021600930,L,48,114
2016-17,1610612745,Houston Rockets,0021600942,L,48,110
2016-17,1610612745,Houston Rockets,0021600164,L,48,103
2016-17,1610612741,Chicago Bulls,0021601051,L,53,120
2016-17,1610612740,New Orleans Pelicans,0021601158,L,48,131
2016-17,1610612742,Dallas Mavericks,0021601117,L,48,118
2016-17,1610612766,Charlotte Hornets,0021600375,L,48,106
2016-17,1610612739,Cleveland Cavaliers,0021601205,L,53,121
2016-17,1610612751,Brooklyn Nets,0021600838,L,48,125
2016-17,1610612740,New Orleans Pelicans,0021600371,L,48,109
2016-17,1610612742,Dallas Mavericks,0021600637,L,48,95
2016-17,1610612742,Dallas Mavericks,0021600897,L,48,95
2016-17,1610612753,Orlando Magic,0021600376,L,48,108
2016-17,1610612755,Philadelphia 76ers,0021600318,L,48,91
2016-17,1610612766,Charlotte Hornets,0021600292,L,53,120
2016-17,1610612747,Los Angeles Lakers,0021600751,L,48,107
2016-17,1610612748,Miami Heat,0021600022,L,48,91
2016-17,1610612753,Orlando Magic,0021601059,L,48,102
2016-17,1610612755,Philadelphia 76ers,0021600110,L,53,115
2016-17,1610612754,Indiana Pacers,0021600343,L,48,103
2016-17,1610612747,Los Angeles Lakers,0021600439,L,48,107
2016-17,1610612748,Miami Heat,0021600509,L,48,98
2016-17,1610612742,Dallas Mavericks,0021600417,L,48,107
2016-17,1610612740,New Orleans Pelicans,0021601079,L,48,107
2016-17,1610612745,Houston Rockets,0021600219,L,48,102
2016-17,1610612755,Philadelphia 76ers,0021601092,L,48,94
2016-17,1610612745,Houston Rockets,0021600670,L,48,114
2016-17,1610612751,Brooklyn Nets,0021600926,L,48,116
2016-17,1610612753,Orlando Magic,0021601190,L,48,112
2016-17,1610612739,Cleveland Cavaliers,0021600262,L,48,101
2016-17,1610612739,Cleveland Cavaliers,0021600871,L,48,99
2016-17,1610612749,Milwaukee Bucks,0021600993,L,48,93
2016-17,1610612757,Portland Trail Blazers,0021600054,L,48,104
2016-17,1610612755,Philadelphia 76ers,0021600254,L,48,95
2016-17,1610612755,Philadelphia 76ers,0021600919,L,48,106
2021-22,1610612744,Golden State Warriors,0022100720,W,48,130
2021-22,1610612762,Utah Jazz,0022100990,W,48,123
2021-22,1610612741,Chicago Bulls,0022100283,W,48,123
2021-22,1610612756,Phoenix Suns,0022100549,W,48,133
2021-22,1610612745,Houston Rockets,0022100023,W,48,124
2021-22,1610612764,Washington Wizards,0022101152,W,48,135
2021-22,1610612750,Minnesota Timberwolves,0022100587,W,48,135
2021-22,1610612749,Milwaukee Bucks,0022100103,W,48,117
2021-22,1610612762,Utah Jazz,0022100828,W,48,111
2021-22,1610612751,Brooklyn Nets,0022100625,W,48,138
2021-22,1610612742,Dallas Mavericks,0022100586,W,48,130
2021-22,1610612737,Atlanta Hawks,0022100452,W,48,131
2021-22,1610612766,Charlotte Hornets,0022100684,W,48,121
2021-22,1610612738,Boston Celtics,0022101193,W,48,117
2021-22,1610612762,Utah Jazz,0022100793,W,48,125
2021-22,1610612749,Milwaukee Bucks,0022100001,W,48,127
2021-22,1610612738,Boston Celtics,0022100890,W,48,129
2021-22,1610612738,Boston Celtics,0022101116,W,48,134
2021-22,1610612754,Indiana Pacers,0022100914,W,48,128
2021-22,1610612737,Atlanta Hawks,0022100816,W,48,133
2021-22,1610612746,LA Clippers,0022100945,W,48,132
2021-22,1610612760,Oklahoma City Thunder,0022101174,W,48,117
2021-22,1610612766,Charlotte Hornets,0022100932,W,48,119
2021-22,1610612749,Milwaukee Bucks,0022100473,W,48,126
2021-22,1610612750,Minnesota Timberwolves,0022101039,W,48,124
2021-22,1610612755,Philadelphia 76ers,0022100552,W,48,133
2021-22,1610612753,Orlando Magic,0022100101,W,48,115
2021-22,1610612762,Utah Jazz,0022100247,W,48,123
2021-22,1610612743,Denver Nuggets,0022100434,W,48,133
2021-22,1610612762,Utah Jazz,0022100120,W,48,116
2021-22,1610612748,Miami Heat,0022101164,W,48,127
2021-22,1610612749,Milwaukee Bucks,0022100508,W,48,127
2021-22,1610612760,Oklahoma City Thunder,0022101091,W,48,118
2021-22,1610612747,Los Angeles Lakers,0022100589,W,48,134
2021-22,1610612762,Utah Jazz,0022101067,W,48,108
2021-22,1610612744,Golden State Warriors,0022100300,W,48,105
2021-22,1610612757,Portland Trail Blazers,0022100605,W,48,103
2021-22,1610612757,Portland Trail Blazers,0022100739,W,48,125
2021-22,1610612755,Philadelphia 76ers,0022100934,W,48,123
2021-22,1610612742,Dallas Mavericks,0022101121,W,48,114
2021-22,1610612744,Golden State Warriors,0022100764,W,48,122
2021-22,1610612750,Minnesota Timberwolves,0022100803,W,48,118
2021-22,1610612756,Phoenix Suns,0022100565,W,48,123
2021-22,1610612752,New York Knicks,0022100431,W,48,116
2021-22,1610612739,Cleveland Cavaliers,0022100590,W,48,114
2021-22,1610612751,Brooklyn Nets,0022100139,W,48,116
2021-22,1610612755,Philadelphia 76ers,0022100038,W,48,115
2021-22,1610612743,Denver Nuggets,0022100012,W,48,110
2021-22,1610612761,Toronto Raptors,0022100790,W,48,125
2021-22,1610612764,Washington Wizards,0022100963,W,48,133
2021-22,1610612750,Minnesota Timberwolves,0022101024,W,48,149
2021-22,1610612745,Houston Rockets,0022100352,W,48,118
2021-22,1610612766,Charlotte Hornets,0022101120,W,48,119
2021-22,1610612737,Atlanta Hawks,0022101124,W,48,132
2021-22,1610612742,Dallas Mavericks,0022100943,W,48,122
2021-22,1610612745,Houston Rockets,0022100985,W,53,139
2021-22,1610612742,Dallas Mavericks,0022100972,W,48,111
2021-22,1610612752,New York Knicks,0022101103,W,48,111
2021-22,1610612738,Boston Celtics,0022100445,W,48,114
2021-22,1610612750,Minnesota Timberwolves,0022101173,W,48,139
2021-22,1610612744,Golden State Warriors,0022100544,W,48,123
2021-22,1610612758,Sacramento Kings,0022100515,W,48,117
2021-22,1610612738,Boston Celtics,0022100960,W,48,126
2021-22,1610612760,Oklahoma City Thunder,0022100778,W,53,120
2021-22,1610612738,Boston Celtics,0022100243,W,48,111
2021-22,1610612745,Houston Rockets,0022100271,W,48,118
2021-22,1610612757,Portland Trail Blazers,0022100131,W,48,110
2021-22,1610612762,Utah Jazz,0022100913,W,48,118
2021-22,1610612752,New York Knicks,0022100005,W,58,138
2021-22,1610612737,Atlanta Hawks,0022101016,W,48,131
2021-22,1610612766,Charlotte Hornets,0022100350,W,48,130
2021-22,1610612758,Sacramento Kings,0022100013,W,48,124
2021-22,1610612745,Houston Rockets,0022100337,W,48,118
2021-22,1610612760,Oklahoma City Thunder,0022100371,W,48,110
2021-22,1610612756,Phoenix Suns,0022100953,W,48,115
2021-22,1610612741,Chicago Bulls,0022100541,W,48,120
2021-22,1610612754,Indiana Pacers,0022100003,L,48,122
2021-22,1610612762,Utah Jazz,0022100261,L,48,118
2021-22,1610612745,Houston Rockets,0022100916,L,48,98
2021-22,1610612747,Los Angeles Lakers,0022100829,L,48,105
2021-22,1610612738,Boston Celtics,0022100578,L,48,105
2021-22,1610612737,Atlanta Hawks,0022100350,L,48,127
2021-22,1610612759,San Antonio Spurs,0022100623,L,48,124
2021-22,1610612738,Boston Celtics,0022100489,L,48,113
2021-22,1610612756,Phoenix Suns,0022101195,L,48,109
2021-22,1610612745,Houston Rockets,0022101154,L,48,117
2021-22,1610612742,Dallas Mavericks,0022100903,L,48,109
2021-22,1610612754,Indiana Pacers,0022101153,L,48,123
2021-22,1610612764,Washington Wizards,0022100876,L,48,108
2021-22,1610612762,Utah Jazz,0022101027,L,48,111
2021-22,1610612762,Utah Jazz,0022101100,L,48,101
2021-22,1610612762,Utah Jazz,0022100185,L,48,105
2021-22,1610612749,Milwaukee Bucks,0022100573,L,48,111
2021-22,1610612751,Brooklyn Nets,0022101163,L,48,115
2021-22,1610612748,Miami Heat,0022100559,L,48,108
2021-22,1610612764,Washington Wizards,0022100509,L,48,112
2021-22,1610612750,Minnesota Timberwolves,0022100149,L,53,118
2021-22,1610612744,Golden State Warriors,0022100528,L,48,124
2021-22,1610612754,Indiana Pacers,0022100517,L,48,108
2021-22,1610612760,Oklahoma City Thunder,0022101078,L,48,123
2021-22,1610612754,Indiana Pacers,0022100870,L,48,119
2021-22,1610612754,Indiana Pacers,0022101124,L,48,123
2021-22,1610612762,Utah Jazz,0022100740,L,48,109
2021-22,1610612743,Denver Nuggets,0022100288,L,48,109
2021-22,1610612750,Minnesota Timberwolves,0022100359,L,48,110
2021-22,1610612757,Portland Trail Blazers,0022100090,L,48,113
2021-22,1610612750,Minnesota Timberwolves,0022100670,L,48,122
2021-22,1610612750,Minnesota Timberwolves,0022100484,L,48,116
2021-22,1610612750,Minnesota Timberwolves,0022100169,L,48,110
2021-22,1610612749,Milwaukee Bucks,0022101008,L,48,109
2021-22,1610612762,Utah Jazz,0022100584,L,48,108
2021-22,1610612737,Atlanta Hawks,0022100152,L,48,113
2021-22,1610612752,New York Knicks,0022100398,L,48,97
2021-22,1610612745,Houston Rockets,0022101221,L,48,114
2021-22,1610612753,Orlando Magic,0022101091,L,48,102
2021-22,1610612760,Oklahoma City Thunder,0022101143,L,48,118
2021-22,1610612750,Minnesota Timberwolves,0022100129,L,48,84
2021-22,1610612753,Orlando Magic,0022100796,L,48,115
2021-22,1610612763,Memphis Grizzlies,0022100063,L,48,96
2021-22,1610612748,Miami Heat,0022100344,L,48,102
2021-22,1610612751,Brooklyn Nets,0022100001,L,48,104
2021-22,1610612753,Orlando Magic,0022100018,L,48,96
2021-22,1610612741,Chicago Bulls,0022100394,L,48,92
2021-22,1610612748,Miami Heat,0022100762,L,48,92
2021-22,1610612750,Minnesota Timberwolves,0022100374,L,48,104
2018-19,1610612744,Golden State Warriors,0021800810,W,48,141
2018-19,1610612746,LA Clippers,0021800086,W,48,136
2018-19,1610612762,Utah Jazz,0021800532,W,48,129
2018-19,1610612762,Utah Jazz,0021800476,W,48,120
2018-19,1610612744,Golden State Warriors,0021800068,W,48,128
2018-19,1610612757,Portland Trail Blazers,0021800763,W,48,132
2018-19,1610612762,Utah Jazz,0021800413,W,48,111
2018-19,1610612765,Detroit Pistons,0021800790,W,48,129
2018-19,1610612748,Miami Heat,0021800555,W,48,117
2018-19,1610612760,Oklahoma City Thunder,0021800209,W,48,128
2018-19,1610612748,Miami Heat,0021800491,W,48,115
2018-19,1610612747,Los Angeles Lakers,0021800384,W,48,111
2018-19,1610612757,Portland Trail Blazers,0021800862,W,48,129
2018-19,1610612745,Houston Rockets,0021800213,W,48,107
2018-19,1610612762,Utah Jazz,0021801174,W,48,118
2018-19,1610612754,Indiana Pacers,0021800026,W,48,132
2018-19,1610612766,Charlotte Hornets,0021800679,W,48,135
2018-19,1610612762,Utah Jazz,0021800825,W,48,125
2018-19,1610612761,Toronto Raptors,0021801214,W,48,120
2018-19,1610612740,New Orleans Pelicans,0021800022,W,48,149
2018-19,1610612744,Golden State Warriors,0021800701,W,48,130
2018-19,1610612758,Sacramento Kings,0021800394,W,48,108
2018-19,1610612751,Brooklyn Nets,0021800584,W,48,117
2018-19,1610612757,Portland Trail Blazers,0021800662,W,48,129
2018-19,1610612751,Brooklyn Nets,0021800436,W,48,144
2018-19,1610612745,Houston Rockets,0021800334,W,48,121
2018-19,1610612743,Denver Nuggets,0021800847,W,48,103
2018-19,1610612760,Oklahoma City Thunder,0021800772,W,48,118
2018-19,1610612761,Toronto Raptors,0021800702,W,48,120
2018-19,1610612740,New Orleans Pelicans,0021800932,W,48,130
2018-19,1610612759,San Antonio Spurs,0021800742,W,48,132
2018-19,1610612749,Milwaukee Bucks,0021800473,W,48,120
2018-19,1610612742,Dallas Mavericks,0021800780,W,48,111
2018-19,1610612761,Toronto Raptors,0021801023,W,48,111
2018-19,1610612752,New York Knicks,0021800896,W,48,130
2018-19,1610612742,Dallas Mavericks,0021801216,W,48,120
2018-19,1610612746,LA Clippers,0021801112,W,48,122
2018-19,1610612765,Detroit Pistons,0021800287,W,48,118
2018-19,1610612749,Milwaukee Bucks,0021801127,W,48,128
2018-19,1610612763,Memphis Grizzlies,0021801187,W,48,122
2018-19,1610612744,Golden State Warriors,0021800108,W,48,131
2018-19,1610612761,Toronto Raptors,0021800857,W,48,129
2018-19,1610612742,Dallas Mavericks,0021800918,W,48,110
2018-19,1610612738,Boston Celtics,0021800531,W,48,112
2018-19,1610612742,Dallas Mavericks,0021800283,W,48,113
2018-19,1610612745,Houston Rockets,0021800035,W,48,124
2018-19,1610612760,Oklahoma City Thunder,0021800846,W,48,120
2018-19,1610612738,Boston Celtics,0021800855,W,48,118
2018-19,1610612761,Toronto Raptors,0021801195,W,53,117
2018-19,1610612757,Portland Trail Blazers,0021801073,W,48,126
2018-19,1610612762,Utah Jazz,0021800637,W,48,110
2018-19,1610612765,Detroit Pistons,0021800560,W,48,101
2018-19,1610612759,San Antonio Spurs,0021800619,W,58,154
2018-19,1610612762,Utah Jazz,0021800926,W,48,111
2018-19,1610612754,Indiana Pacers,0021800922,W,48,122
2018-19,1610612760,Oklahoma City Thunder,0021800738,W,48,118
2018-19,1610612745,Houston Rockets,0021800892,W,48,118
2018-19,1610612748,Miami Heat,0021801071,W,48,110
2018-19,1610612742,Dallas Mavericks,0021801037,W,48,121
2018-19,1610612739,Cleveland Cavaliers,0021800885,W,48,112
2018-19,1610612765,Detroit Pistons,0021800630,W,48,109
2018-19,1610612751,Brooklyn Nets,0021801086,W,48,111
2018-19,1610612751,Brooklyn Nets,0021800557,W,48,126
2018-19,1610612762,Utah Jazz,0021800464,W,48,108
2018-19,1610612745,Houston Rockets,0021800528,W,48,108
2018-19,1610612737,Atlanta Hawks,0021800848,W,48,117
2018-19,1610612757,Portland Trail Blazers,0021800251,W,48,118
2018-19,1610612758,Sacramento Kings,0021800247,W,48,117
2018-19,1610612737,Atlanta Hawks,0021800522,W,53,123
2018-19,1610612751,Brooklyn Nets,0021800659,W,53,145
2018-19,1610612742,Dallas Mavericks,0021801146,W,48,106
2018-19,1610612766,Charlotte Hornets,0021800030,W,48,113
2018-19,1610612737,Atlanta Hawks,0021800288,W,48,124
2018-19,1610612760,Oklahoma City Thunder,0021801218,W,48,112
2018-19,1610612745,Houston Rockets,0021800997,W,48,94
2018-19,1610612741,Chicago Bulls,0021800106,L,53,107
2018-19,1610612753,Orlando Magic,0021800029,L,48,115
2018-19,1610612738,Boston Celtics,0021800814,L,48,128
2018-19,1610612766,Charlotte Hornets,0021800168,L,53,132
2018-19,1610612766,Charlotte Hornets,0021800003,L,48,112
2018-19,1610612765,Detroit Pistons,0021800258,L,48,124
2018-19,1610612749,Milwaukee Bucks,0021800175,L,53,126
2018-19,1610612763,Memphis Grizzlies,0021800477,L,48,99
2018-19,1610612749,Milwaukee Bucks,0021800294,L,48,107
2018-19,1610612758,Sacramento Kings,0021801207,L,48,129
2018-19,1610612741,Chicago Bulls,0021800805,L,48,120
2018-19,1610612749,Milwaukee Bucks,0021801043,L,48,125
2018-19,1610612748,Miami Heat,0021800128,L,48,118
2018-19,1610612749,Milwaukee Bucks,0021801193,L,48,128
2018-19,1610612745,Houston Rockets,0021800832,L,48,112
2018-19,1610612742,Dallas Mavericks,0021800642,L,48,114
2018-19,1610612764,Washington Wizards,0021800988,L,53,130
2018-19,1610612763,Memphis Grizzlies,0021800671,L,48,116
2018-19,1610612751,Brooklyn Nets,0021800323,L,58,125
2018-19,1610612739,Cleveland Cavaliers,0021800969,L,48,107
2018-19,1610612742,Dallas Mavericks,0021801124,L,48,99
2018-19,1610612751,Brooklyn Nets,0021800471,L,48,106
2018-19,1610612751,Brooklyn Nets,0021801154,L,48,121
2018-19,1610612766,Charlotte Hornets,0021801004,L,48,106
2018-19,1610612747,Los Angeles Lakers,0021801061,L,48,101
2018-19,1610612745,Houston Rockets,0021801111,L,48,94
2018-19,1610612745,Houston Rockets,0021800774,L,48,122
2018-19,1610612739,Cleveland Cavaliers,0021800826,L,48,90
2018-19,1610612749,Milwaukee Bucks,0021800152,L,48,103
2018-19,1610612747,Los Angeles Lakers,0021801161,L,48,103
2018-19,1610612737,Atlanta Hawks,0021800813,L,48,101
2018-19,1610612745,Houston Rockets,0021800009,L,48,112
2018-19,1610612751,Brooklyn Nets,0021800026,L,48,112
2018-19,1610612737,Atlanta Hawks,0021800420,L,48,108
2018-19,1610612737,Atlanta Hawks,0021800762,L,48,113
2018-19,1610612741,Chicago Bulls,0021800067,L,48,106
2014-15,1610612744,Golden State Warriors,0021400474,W,48,126
2014-15,1610612751,Brooklyn Nets,0021401177,W,48,117
2014-15,1610612737,Atlanta Hawks,0021400237,W,48,105
2014-15,1610612746,Los Angeles Clippers,0021400272,W,48,114
2014-15,1610612741,Chicago Bulls,0021401206,W,48,113
2014-15,1610612759,San Antonio Spurs,0021400986,W,48,123
2014-15,1610612745,Houston Rockets,0021401219,W,48,117
2014-15,1610612766,Charlotte Hornets,0021400611,W,48,105
2014-15,1610612757,Portland Trail Blazers,0021401172,W,48,116
2014-15,1610612746,Los Angeles Clippers,0021400534,W,48,114
2014-15,1610612760,Oklahoma City Thunder,0021401222,W,48,138
2014-15,1610612746,Los Angeles Clippers,0021400161,W,48,114
2014-15,1610612742,Dallas Mavericks,0021400744,W,48,101
2014-15,1610612742,Dallas Mavericks,0021400298,W,48,125
2014-15,1610612757,Portland Trail Blazers,0021401107,W,48,109
2014-15,1610612756,Phoenix Suns,0021400184,W,48,106
2014-15,1610612746,Los Angeles Clippers,0021400362,W,48,113
2014-15,1610612746,Los Angeles Clippers,0021401075,W,48,119
2014-15,1610612739,Cleveland Cavaliers,0021400416,W,48,125
2014-15,1610612744,Golden State Warriors,0021400493,W,48,126
2014-15,1610612757,Portland Trail Blazers,0021400070,W,48,108
2014-15,1610612737,Atlanta Hawks,0021400592,W,48,110
2014-15,1610612740,New Orleans Pelicans,0021400947,W,48,111
2014-15,1610612744,Golden State Warriors,0021400715,W,48,106
2014-15,1610612765,Detroit Pistons,0021400504,W,48,114
2014-15,1610612743,Denver Nuggets,0021401044,W,48,119
2014-15,1610612761,Toronto Raptors,0021400271,W,48,123
2014-15,1610612742,Dallas Mavericks,0021400503,W,48,109
2014-15,1610612761,Toronto Raptors,0021400990,W,48,117
2014-15,1610612748,Miami Heat,0021400030,W,48,114
2014-15,1610612739,Cleveland Cavaliers,0021400821,W,48,101
2014-15,1610612761,Toronto Raptors,0021401160,W,48,92
2014-15,1610612745,Houston Rockets,0021400003,W,48,108
2014-15,1610612737,Atlanta Hawks,0021400568,W,48,105
2014-15,1610612756,Phoenix Suns,0021400260,W,48,116
2014-15,1610612744,Golden State Warriors,0021400533,W,48,117
2014-15,1610612760,Oklahoma City Thunder,0021400219,W,48,97
